from,rel,to
http://www.wikidata.org/entity/Q2571560,http://www.w3.org/2004/02/skos/core#altLabel,L’Angélus
http://www.wikidata.org/entity/Q38493050,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q13360264
http://www.wikidata.org/entity/Q17305020,http://www.wikidata.org/prop/direct/P186,http://www.wikidata.org/entity/Q183127
http://www.wikidata.org/entity/Q8774031,http://www.w3.org/2004/02/skos/core#altLabel,Le Nouveau-Né
http://www.wikidata.org/entity/Q38484841,http://schema.org/description,tableau de Reyer van Blommendael
http://www.wikidata.org/entity/Q99390821,http://schema.org/description,tableau de Gillis Rombouts
http://www.wikidata.org/entity/Q683274,http://www.wikidata.org/prop/direct/P608,http://www.wikidata.org/entity/Q15304933
http://www.wikidata.org/entity/Q15844756,http://www.wikidata.org/prop/direct/P1476,Autoportrait à vingt-quatre ans
http://www.wikidata.org/entity/Q3686086,http://www.wikidata.org/prop/direct/P2049,136.5
http://www.wikidata.org/entity/Q3224276,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q352438
http://www.wikidata.org/entity/Q14940739,http://www.w3.org/2000/01/rdf-schema#label,Saint Sébastien soigné par Irène
http://www.wikidata.org/entity/Q2610675,http://www.wikidata.org/prop/direct/P2079,http://www.wikidata.org/entity/Q219540
http://www.wikidata.org/entity/Q27557223,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q162797
http://www.wikidata.org/entity/Q18783510,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q1682429
http://www.wikidata.org/entity/Q7448167,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q342467
http://www.wikidata.org/entity/Q24283841,http://www.w3.org/2000/01/rdf-schema#label,La Baignade
http://www.wikidata.org/entity/Q47351908,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q163446
http://www.wikidata.org/entity/Q591128,http://www.wikidata.org/prop/direct/P186,http://www.wikidata.org/entity/Q1424515
http://www.wikidata.org/entity/Q3698197,http://www.wikidata.org/prop/direct/P186,http://www.wikidata.org/entity/Q175166
http://www.wikidata.org/entity/Q23011614,http://www.wikidata.org/prop/direct/P108,http://www.wikidata.org/entity/Q872222
http://www.wikidata.org/entity/Q97860806,http://www.wikidata.org/prop/direct/P195,http://www.wikidata.org/entity/Q845468
http://www.wikidata.org/entity/Q5817081,http://www.wikidata.org/prop/direct/P186,http://www.wikidata.org/entity/Q12321255
http://www.wikidata.org/entity/Q546977,http://www.wikidata.org/prop/direct/P608,http://www.wikidata.org/entity/Q3094671
http://www.wikidata.org/entity/Q2909916,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q1986098
http://www.wikidata.org/entity/Q3889196,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://wikiba.se/ontology#Item
http://www.wikidata.org/entity/Q2254945,http://www.wikidata.org/prop/direct/P186,http://www.wikidata.org/entity/Q296955
http://www.wikidata.org/entity/Q1212861,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q35500
http://www.wikidata.org/entity/Q1626128,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q310715
http://www.wikidata.org/entity/Q591762,http://www.wikidata.org/prop/direct/P135,http://www.wikidata.org/entity/Q610877
http://www.wikidata.org/entity/Q97503353,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5432
http://www.wikidata.org/entity/Q531329,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q175185
http://www.wikidata.org/entity/Q3399430,http://www.wikidata.org/prop/direct/P571,1634-01-01T00:00:00+00:00
http://www.wikidata.org/entity/Q18399815,http://www.w3.org/2000/01/rdf-schema#label,La Chute des dammés
http://www.wikidata.org/entity/Q47128683,http://www.wikidata.org/prop/direct/P2049,71
http://www.wikidata.org/entity/Q19966728,http://www.wikidata.org/prop/direct/P6216,http://www.wikidata.org/entity/Q19652
http://www.wikidata.org/entity/Q3918344,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q201664
http://www.wikidata.org/entity/Q2872714,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q44416
http://www.wikidata.org/entity/Q3851966,http://www.wikidata.org/prop/direct/P2049,102
http://www.wikidata.org/entity/Q18226124,http://www.wikidata.org/prop/direct/P921,http://www.wikidata.org/entity/Q5598
http://www.wikidata.org/entity/Q38493050,http://www.wikidata.org/prop/direct/P186,http://www.wikidata.org/entity/Q106857709
http://www.wikidata.org/entity/Q47412198,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q35197
http://www.wikidata.org/entity/Q3387944,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://wikiba.se/ontology#Item
http://www.wikidata.org/entity/Q673112,http://www.wikidata.org/prop/direct/P144,http://www.wikidata.org/entity/Q34726
http://www.wikidata.org/entity/Q4191448,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q934849
http://www.wikidata.org/entity/Q2892964,http://www.wikidata.org/prop/direct/P2048,70.5
http://www.wikidata.org/entity/Q18783512,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q180932
http://www.wikidata.org/entity/Q3203447,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q38774
http://www.wikidata.org/entity/Q17495466,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://wikiba.se/ontology#Item
http://www.wikidata.org/entity/Q3119110,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q116887
http://www.wikidata.org/entity/Q24011,http://schema.org/description,portrait par Jean Auguste Dominique Ingres
http://www.wikidata.org/entity/Q1167912,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q4421
http://www.wikidata.org/entity/Q5745603,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q15978441
http://www.wikidata.org/entity/Q3387944,http://www.wikidata.org/prop/direct/P373,Gilles - Watteau (Louvre MI 1121)
http://www.wikidata.org/entity/Q2622172,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q36794
http://www.wikidata.org/entity/Q24283,http://www.wikidata.org/prop/direct/P2049,48
http://www.wikidata.org/entity/Q2873059,http://www.wikidata.org/prop/direct/P571,1885-01-01T00:00:00+00:00
http://www.wikidata.org/entity/Q3139726,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q467
http://www.wikidata.org/entity/Q3772184,http://www.wikidata.org/prop/direct/P6216,http://www.wikidata.org/entity/Q19652
http://www.wikidata.org/entity/Q21121925,http://www.wikidata.org/prop/direct/P571,1850-01-01T00:00:00+00:00
http://www.wikidata.org/entity/Q19387870,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q207651
http://www.wikidata.org/entity/Q3213774,http://www.wikidata.org/prop/direct/P571,1490-01-01T00:00:00+00:00
http://www.wikidata.org/entity/Q786196,http://www.wikidata.org/prop/direct/P2049,40
http://www.wikidata.org/entity/Q3221688,http://www.wikidata.org/prop/direct/P571,1857-01-01T00:00:00+00:00
http://www.wikidata.org/entity/Q597114,http://www.wikidata.org/prop/direct/P276,http://www.wikidata.org/entity/Q15177426
http://www.wikidata.org/entity/Q2413789,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q1411242
http://www.wikidata.org/entity/Q18203240,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q7368
http://www.wikidata.org/entity/Q2510869,http://www.w3.org/2000/01/rdf-schema#label,Concert in the Egg
http://www.wikidata.org/entity/Q1362177,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q29167435
http://www.wikidata.org/entity/Q113988382,http://www.w3.org/2000/01/rdf-schema#label,"L'Allée des Acacias, au bois de Boulogne"
http://www.wikidata.org/entity/Q1608116,http://www.wikidata.org/prop/direct/P186,http://www.wikidata.org/entity/Q1414167
http://www.wikidata.org/entity/Q23946,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q191423
http://www.wikidata.org/entity/Q47013750,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q2201314
http://www.wikidata.org/entity/Q17627500,http://www.w3.org/2000/01/rdf-schema#label,Le Reniement de saint Pierre
http://www.wikidata.org/entity/Q32496,http://www.w3.org/2000/01/rdf-schema#label,Bathsheba at Her Bath
http://www.wikidata.org/entity/Q16735763,http://schema.org/description,painting by Peter Paul Rubens in the Louvre
http://www.wikidata.org/entity/Q3207251,http://www.wikidata.org/prop/direct/P136,http://www.wikidata.org/entity/Q40446
http://www.wikidata.org/entity/Q23898,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q618057
http://www.wikidata.org/entity/Q5817081,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://wikiba.se/ontology#Item
http://www.wikidata.org/entity/Q17627398,http://www.wikidata.org/prop/direct/P1639,http://www.wikidata.org/entity/Q17627408
http://www.wikidata.org/entity/Q1231009,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q550690
http://www.wikidata.org/entity/Q9401827,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q6933946
http://www.wikidata.org/entity/Q2633689,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q8074
http://www.wikidata.org/entity/Q30728276,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q11796413
http://www.wikidata.org/entity/Q2513064,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q42165
http://www.wikidata.org/entity/Q2529703,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142
http://www.wikidata.org/entity/Q97860806,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q123740
http://www.wikidata.org/entity/Q15951407,http://www.wikidata.org/prop/direct/P195,http://www.wikidata.org/entity/Q3086934
http://www.wikidata.org/entity/Q18763348,http://www.wikidata.org/prop/direct/P2049,61.5
http://www.wikidata.org/entity/Q12900049,http://www.wikidata.org/prop/direct/P2048,94.5
http://www.wikidata.org/entity/Q1239950,http://www.w3.org/2004/02/skos/core#altLabel,Glass of Absinthe
http://www.wikidata.org/entity/Q3206722,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q930924
http://www.wikidata.org/entity/Q23898,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q40662
http://www.wikidata.org/entity/Q19387846,http://www.wikidata.org/prop/direct/P195,http://www.wikidata.org/entity/Q2296362
http://www.wikidata.org/entity/Q17305020,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q467
http://www.wikidata.org/entity/Q3204212,http://www.wikidata.org/prop/direct/P135,http://www.wikidata.org/entity/Q40415
http://www.wikidata.org/entity/Q3937618,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://wikiba.se/ontology#Item
http://www.wikidata.org/entity/Q185255,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q8441
http://www.wikidata.org/entity/Q1314013,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q3579211
http://www.wikidata.org/entity/Q15874391,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q170984
http://www.wikidata.org/entity/Q9396869,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q235113
http://www.wikidata.org/entity/Q2529918,http://www.wikidata.org/prop/direct/P571,1500-01-01T00:00:00+00:00
http://www.wikidata.org/entity/Q18572448,http://www.w3.org/2000/01/rdf-schema#label,The Stoning of St. Stephen
http://www.wikidata.org/entity/Q594470,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://wikiba.se/ontology#Item
http://www.wikidata.org/entity/Q7053068,http://www.wikidata.org/prop/direct/P2049,38
http://www.wikidata.org/entity/Q18397401,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://wikiba.se/ontology#Item
http://www.wikidata.org/entity/Q783563,http://www.wikidata.org/prop/direct/P136,http://www.wikidata.org/entity/Q742333
http://www.wikidata.org/entity/Q63536638,http://www.wikidata.org/prop/direct/P373,Aurora and Cephalus (François Boucher)
http://www.wikidata.org/entity/Q18573283,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q942467
http://www.wikidata.org/entity/Q38493050,http://schema.org/description,painting by Willem Claesz. Heda
http://www.wikidata.org/entity/Q3797751,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q219395
http://www.wikidata.org/entity/Q78508506,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q9200
http://www.wikidata.org/entity/Q18573283,http://www.wikidata.org/prop/direct/P140,http://www.wikidata.org/entity/Q5043
http://www.wikidata.org/entity/Q3055367,http://www.wikidata.org/prop/direct/P186,http://www.wikidata.org/entity/Q296955
http://www.wikidata.org/entity/Q97647006,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q9342
http://www.wikidata.org/entity/Q3178376,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q49005
http://www.wikidata.org/entity/Q7571529,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q1986098
http://www.wikidata.org/entity/Q1133114,http://schema.org/description,painting by Corregio in the Louvre
http://www.wikidata.org/entity/Q5792618,http://www.wikidata.org/prop/direct/P2049,349
http://www.wikidata.org/entity/Q3563746,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q175130
http://www.wikidata.org/entity/Q2698149,http://schema.org/description,peinture de Jacques-Louis David
http://www.wikidata.org/entity/Q2415259,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q45581
http://www.wikidata.org/entity/Q738038,http://www.wikidata.org/prop/direct/P571,1515-01-01T00:00:00+00:00
http://www.wikidata.org/entity/Q737062,http://www.wikidata.org/prop/direct/P136,http://www.wikidata.org/entity/Q134307
http://www.wikidata.org/entity/Q2415259,http://www.wikidata.org/prop/direct/P2049,26.5
http://www.wikidata.org/entity/Q15934397,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q1144593
http://www.wikidata.org/entity/Q3686086,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q3305213
http://www.wikidata.org/entity/Q6251620,http://www.wikidata.org/prop/direct/P608,http://www.wikidata.org/entity/Q15311595
http://www.wikidata.org/entity/Q3788155,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5599
http://www.wikidata.org/entity/Q56648748,http://www.w3.org/2004/02/skos/core#altLabel,Melancholy
http://www.wikidata.org/entity/Q16915832,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q322582
http://www.wikidata.org/entity/Q3181999,http://schema.org/description,tableau d'Eugène Delacroix
http://www.wikidata.org/entity/Q2533791,http://www.wikidata.org/prop/direct/P2049,422
http://www.wikidata.org/entity/Q2622172,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q475018
http://www.wikidata.org/entity/Q29656887,http://www.wikidata.org/prop/direct/P1476,Deer hunt
http://www.wikidata.org/entity/Q3937675,http://www.wikidata.org/prop/direct/P1684,"A. Renoir, 1864"
http://www.wikidata.org/entity/Q3686086,http://schema.org/description,painting by Titian
http://www.wikidata.org/entity/Q16011124,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q11202319
http://www.wikidata.org/entity/Q17353183,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://wikiba.se/ontology#Item
http://www.wikidata.org/entity/Q3464047,http://www.w3.org/2000/01/rdf-schema#label,Saint Roch intercédant auprès de la Vierge
http://www.wikidata.org/entity/Q1362177,http://www.wikidata.org/prop/direct/P195,http://www.wikidata.org/entity/Q322046
http://www.wikidata.org/entity/Q531329,http://www.w3.org/2000/01/rdf-schema#label,The Embarkation for Cythera
http://www.wikidata.org/entity/Q2290433,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q42804
http://www.wikidata.org/entity/Q17493706,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q203788
http://www.wikidata.org/entity/Q1516449,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q40953
http://www.wikidata.org/entity/Q6034540,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142
http://www.wikidata.org/entity/Q16268861,http://www.wikidata.org/prop/direct/P186,http://www.wikidata.org/entity/Q12321255
http://www.wikidata.org/entity/Q2510869,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q8021345
